Date,Open,High,Low,Close,Volume
2012-10-19,930.79,950.019,929.814,945.217,7882269.663204
2012-10-22,921.156,945.217,920.209,941.361,7158647.6967233
2012-10-23,953.865,959.624,931.737,941.361,8113563.3611782
2012-10-24,926.924,941.361,924.991,931.737,6621183.1977968
2012-10-25,918.286,922.132,903.849,921.156,9732617.2396496
2012-10-26,921.156,930.79,907.705,909.628,8019131.6746403
2012-10-29,909.628,915.397,898.11,903.849,5662832.9603838
2012-10-30,903.849,923.088,891.365,892.312,8630229.7242669
2012-10-31,902.893,922.132,901.946,917.33,7735319.7228368
2012-11-01,884.62,890.379,870.203,879.837,22361801.958071
2012-11-02,910.584,923.088,893.288,898.11,17124739.618286
2012-11-05,883.683,883.683,872.136,877.894,7969526.0832085
2012-11-06,867.323,868.3,855.776,862.501,10637403.394764
2012-11-07,865.39,880.784,861.564,878.851,12610362.816995
2012-11-08,860.588,869.236,851.94,852.896,12571048.900347
2012-11-09,840.392,848.074,833.657,845.215,10298785.815732
2012-11-12,832.72,836.536,822.119,823.076,9564758.7592875
2012-11-13,820.206,830.778,818.264,827.908,9612705.2773412
2012-11-14,830.778,846.151,828.875,836.536,8265297.8162419
2012-11-15,759.629,765.398,742.313,762.508,66457042.621774
2012-11-16,776.935,789.42,772.123,787.517,32529547.072465
2012-11-20,796.175,797.121,780.771,784.617,9684152.8257319
2012-11-21,793.285,797.121,782.704,787.517,13937178.899132
2012-11-22,798.088,802.91,795.208,801.934,13536472.02953
2012-11-26,800.011,801.934,784.617,786.56,12802552.36622
2012-11-27,787.517,790.386,774.046,783.671,11697046.435238
2012-11-28,775.989,779.825,771.157,772.123,8769586.8696523
2012-11-29,775.003,778.858,766.354,772.123,10136961.424389
2012-11-30,775.989,777.882,768.287,770.21,12276943.266411
2012-12-03,770.21,774.046,765.398,766.354,9229156.217417
2012-12-04,763.475,764.421,756.74,762.508,11553423.674694
2012-12-05,760.576,767.321,754.827,758.673,13746755.816419
2012-12-06,766.354,786.56,764.421,784.617,17032179.784047
2012-12-07,789.42,799.054,788.473,795.208,16797766.666799
2012-12-10,801.934,812.525,785.594,788.473,13084492.465724
2012-12-11,789.42,790.386,771.157,776.935,8406008.9180622
2012-12-12,783.671,803.847,776.935,800.957,16311572.854727
2012-12-13,821.163,859.632,818.264,851.94,38496576.606738
2012-12-14,850.983,872.136,840.392,871.159,32334236.096618
2012-12-17,892.312,897.134,876.938,883.683,22617220.971707
2012-12-18,888.466,894.264,876.938,882.697,16610568.389146
2012-12-19,894.264,901.946,890.379,899.993,19776600.297677
2012-12-20,894.264,899.027,880.784,885.596,17251825.843453
2012-12-21,896.157,900.99,867.323,871.159,19727411.23102
2012-12-25,891.365,891.365,869.236,872.136,7545106.4080226
2012-12-26,883.683,909.628,876.938,906.739,16976542.110944
2012-12-27,918.286,918.286,894.264,905.792,13858450.698422
2012-12-28,913.474,937.515,907.705,921.156,22349633.412617
2013-01-04,950.019,950.019,925.988,930.79,18818981.738723
2013-01-07,942.318,944.231,916.343,920.209,15193066.332417
2013-01-08,913.474,927.901,900.99,903.849,16381251.929257
2013-01-09,890.379,903.849,882.697,899.993,14151520.54063
2013-01-10,910.584,934.616,906.739,930.79,20652687.394006
2013-01-11,944.231,949.063,937.515,945.217,28783407.561188
2013-01-15,961.547,969.219,950.019,956.745,26683257.531678
2013-01-16,957.701,958.668,930.79,931.737,22901035.934533
2013-01-17,952.909,987.522,943.284,984.632,52701653.200274
2013-01-18,1026.94,1107.71,1017.31,1104.82,86618440.550024
2013-01-21,1120.21,1189.43,1094.24,1141.37,101927154.23327
2013-01-22,1153.86,1178.87,1115.39,1146.16,73458963.588187
2013-01-23,1115.39,1151.95,1109.63,1122.13,46699993.896634
2013-01-24,1110.6,1157.72,1088.48,1143.27,55826192.215567
2013-01-25,1197.14,1246.17,1193.29,1240.4,78989405.905495
2013-01-28,1297.13,1355.78,1268.28,1352.91,106770581.59154
2013-01-29,1317.31,1364.44,1310.59,1331.74,84269942.391299
2013-01-30,1322.12,1340.39,1305.78,1329.82,38971953.822443
2013-01-31,1313.48,1322.12,1279.81,1309.63,47251498.793314
2013-02-01,1322.12,1329.82,1291.38,1302.91,35513267.592804
2013-02-04,1370.22,1435.61,1366.38,1400.98,99002814.086953
2013-02-05,1366.38,1429.82,1357.72,1391.36,55733424.620778
2013-02-06,1442.33,1445.21,1413.49,1424.06,44311871.685948
2013-02-07,1430.79,1491.36,1425,1460.6,77471131.952591
2013-02-08,1364.44,1407.7,1302.91,1312.53,110152724.61911
2013-02-12,1352.91,1372.14,1320.21,1327.91,44425541.798687
2013-02-13,1299.06,1305.78,1238.48,1253.84,44776328.926847
2013-02-14,1264.44,1301.94,1258.66,1286.55,39194302.776349
2013-02-15,1254.83,1271.18,1216.34,1262.52,39702336.538031
2013-02-18,1302.91,1313.48,1267.32,1277.89,30847158.343797
2013-02-19,1262.52,1300.98,1247.14,1299.06,34012049.074814
2013-02-20,1322.12,1327.91,1300.98,1302.91,29469488.099579
2013-02-21,1311.56,1322.12,1275.97,1279.81,31940914.261448
2013-02-22,1257.71,1263.48,1230.78,1246.17,35957342.218965
2013-02-25,1278.87,1290.4,1266.37,1288.49,27278028.813827
2013-02-26,1237.49,1265.4,1233.65,1240.4,30490339.133966
2013-02-27,1242.33,1260.6,1233.65,1242.33,30127905.370913
2013-02-28,1269.26,1297.13,1263.48,1286.55,28262479.597638
2013-03-01,1293.28,1349.04,1281.75,1336.55,40202048.837295
2013-03-04,1360.6,1396.16,1359.62,1382.71,40961971.69061
2013-03-05,1397.14,1408.67,1357.72,1370.22,29730003.770573
2013-03-06,1394.24,1408.67,1381.75,1405.78,26603179.389229
2013-03-07,1416.37,1425.97,1394.24,1395.23,22136228.199106
2013-03-08,1409.63,1421.18,1403.86,1407.7,23830783.465879
2013-03-11,1427.91,1457.72,1425.97,1450,30318846.349489
2013-03-12,1465.41,1490.41,1419.25,1421.18,37864159.514388
2013-03-13,1423.1,1452.91,1420.21,1442.33,25626111.632502
2013-03-14,1447.12,1450.98,1426.96,1445.21,17907017.306053
2013-03-15,1490.41,1625,1483.67,1603.87,112204097.08836
2013-03-18,1568.28,1579.82,1490.41,1495.21,57172558.866568
2013-03-19,1548.09,1617.33,1543.29,1597.14,59066376.574337
2013-03-21,1634.63,1668.3,1613.48,1625,52321228.577994
2013-03-22,1575.02,1632.71,1571.17,1596.15,36297523.52233
2013-03-25,1628.86,1662.52,1598.12,1646.17,35757354.121556
2013-03-26,1617.33,1623.12,1596.15,1601.93,27342819.995222
2013-03-27,1601.93,1626,1599.04,1610.6,19242983.885461
2013-03-28,1599.04,1601.93,1525.98,1562.52,35164663.45593
2013-03-29,1572.13,1598.12,1550.98,1578.86,26183855.367728
2013-04-01,1567.32,1571.17,1502.9,1511.56,24671195.968047
2013-04-02,1467.32,1532.71,1448.1,1499.05,37080944.39496
2013-04-03,1541.38,1551.93,1493.29,1509.62,22193635.349743
2013-04-04,1471.17,1516.38,1439.45,1512.53,43494026.797154
2013-04-05,1586.55,1586.55,1517.32,1519.26,37695788.156532
2013-04-08,1565.41,1609.63,1552.91,1605.78,40287643.172899
2013-04-09,1632.71,1633.68,1568.28,1579.82,27687678.420149
2013-04-10,1580.79,1610.6,1577.91,1594.25,19125154.547024
2013-04-11,1617.33,1626.94,1599.04,1620.22,27482384.901158
2013-04-12,1624.05,1626,1579.82,1595.23,23657935.721293
2013-04-15,1557.7,1614.45,1557.7,1594.25,22237836.155851
2013-04-16,1548.09,1549.06,1496.18,1528.87,43030816.119555
2013-04-17,1562.52,1578.86,1553.87,1563.5,18879090.780186
2013-04-18,1551.93,1561.54,1534.65,1534.65,14040760.079266
2013-04-19,1546.17,1565.41,1532.71,1560.61,14475371.061821
2013-04-22,1591.37,1593.29,1562.52,1571.17,15266905.636319
2013-04-23,1562.52,1569.26,1544.25,1562.52,12769479.295467
2013-04-24,1575.97,1578.86,1554.82,1567.32,14366694.228002
2013-04-25,1572.13,1574.07,1557.7,1564.44,12521028.791489
2013-04-26,1630.8,1644.25,1565.41,1568.28,50396316.041232
2013-04-30,1561.54,1562.52,1538.49,1550.98,16626066.121772
2013-05-01,1538.49,1544.25,1519.26,1522.14,14618369.53704
2013-05-02,1508.7,1575.02,1504.85,1564.44,28939719.774073
2013-05-07,1631.73,1679.85,1620.22,1664.43,70484810.089893
2013-05-08,1655.8,1727.9,1653.87,1700.02,42624804.832044
2013-05-09,1716.37,1727.9,1668.3,1676.95,31221867.041765
2013-05-10,1730.79,1757.72,1674.06,1718.3,41217391.70792
2013-05-13,1752.91,1835.6,1746.16,1783.68,34479521.352874
2013-05-14,1827.9,1852.9,1803.86,1804.82,21602296.633204
2013-05-15,2048.1,2063.51,1975.02,1992.33,53057537.989467
2013-05-16,1993.31,2019.24,1935.62,2001.94,31233100.162907
2013-05-17,1961.57,1998.11,1921.16,1967.32,22700420.540777
2013-05-20,2015.42,2096.17,2001.94,2078.88,30597355.890732
2013-05-21,2046.17,2110.62,2016.36,2079.84,23450771.353677
2013-05-22,2211.55,2320.24,2198.09,2201.96,54561773.551966
2013-05-23,2240.42,2278.88,2035.59,2075.99,50335163.178649
2013-05-24,2127.91,2182.72,1966.37,2065.39,46539731.222276
2013-05-27,1992.33,2035.59,1928.87,1935.62,26895936.085101
2013-05-28,1914.46,2014.47,1908.67,1998.11,29754028.718819
2013-05-29,2057.71,2062.52,1972.15,1986.56,22930778.814439
2013-05-30,1933.68,1964.46,1921.16,1929.84,21268877.082621
2013-05-31,2000.02,2041.38,1965.4,1970.21,30705410.446575
2013-06-03,1933.68,1943.29,1839.45,1863.49,26771242.619119
2013-06-04,1826.95,1935.62,1782.7,1931.76,32149846.099251
2013-06-05,1911.56,1918.28,1830.79,1834.63,22892610.090002
2013-06-06,1766.36,1850.04,1760.6,1797.14,26437197.779537
2013-06-07,1750.03,1830.79,1740.42,1782.7,29119740.777844
2013-06-10,1875.03,1907.72,1837.53,1903.88,18179908.279377
2013-06-11,1903.88,2004.82,1890.4,1945.22,35775867.895017
2013-06-12,1889.43,1960.61,1875.03,1923.11,30359611.578965
2013-06-13,1876.93,1901.95,1841.36,1855.78,27863955.719323
2013-06-14,1900.02,1915.41,1845.22,1849.06,23012208.905974
2013-06-17,1827.9,1883.68,1804.82,1875.03,13983457.31074
2013-06-18,1886.55,1970.21,1881.76,1957.71,31196073.619658
2013-06-19,1976,1983.66,1909.64,1937.53,21119537.394091
2013-06-20,1927.89,1971.19,1912.52,1935.62,19605212.898986
2013-06-21,1872.14,1935.62,1851.93,1925.02,18905715.244493
2013-06-24,1936.56,1939.44,1879.84,1890.4,10965309.763215
2013-06-25,1903.88,1923.11,1872.14,1897.13,16217660.067727
2013-06-26,1923.11,1961.57,1916.38,1924.07,21944974.074193
2013-06-27,1943.29,1961.57,1909.64,1956.76,14457796.727369
2013-06-28,1971.19,2017.32,1968.31,1998.11,17956106.005295
2013-07-01,2018.29,2055.79,2009.62,2050.98,16487954.536013
2013-07-02,2085.6,2101.94,2069.26,2101.94,16204350.344759
2013-07-03,2099.05,2104.82,2076.94,2082.73,11141692.448174
2013-07-04,2077.91,2109.64,2075.99,2097.15,10184175.26031
2013-07-05,2106.79,2113.49,2099.05,2110.62,7747383.8861787
2013-07-08,2116.36,2142.33,2066.39,2069.26,11358425.845183
2013-07-09,2093.3,2126.95,2092.32,2118.31,11555192.148555
2013-07-10,2117.33,2123.12,2085.6,2102.9,8870984.0548252
2013-07-11,2083.68,2113.49,2080.8,2103.88,8027658.8902603
2013-07-12,2101.94,2111.55,2091.38,2095.21,7634442.4408761
2013-07-16,2111.55,2133.66,2101.94,2109.64,7599704.2747008
2013-07-17,2097.15,2116.36,2091.38,2109.64,7340229.4138053
2013-07-18,2115.43,2116.36,2100.02,2109.64,5848470.5247257
2013-07-19,2129.83,2143.3,2078.88,2103.88,15583789.6552
2013-07-22,2144.25,2150.99,2101,2133.66,12385724.482341
2013-07-23,2140.42,2214.45,2138.48,2206.76,24785385.983998
2013-07-24,2222.17,2233.69,2193.29,2201.96,14410580.8841
2013-07-25,2211.55,2211.55,2106.79,2122.15,15637765.243903
2013-07-26,2082.73,2093.3,2041.38,2050.98,13364144.188156
2013-07-29,2019.24,2020.22,1971.19,1977.9,11644838.316722
2013-07-30,1998.11,2057.71,1993.31,2035.59,11097804.788403
2013-07-31,2030.8,2049.06,1986.56,1988.47,9553319.8849441
2013-08-01,1988.47,2023.08,1926.97,2023.08,14919863.216431
2013-08-02,2083.68,2104.82,2026.94,2041.38,16156405.834054
2013-08-05,2043.28,2099.05,2041.38,2054.84,11160829.503286
2013-08-06,2029.84,2030.8,1933.68,1960.61,27536671.628848
2013-08-07,1928.87,1930.8,1874.04,1876.93,23035088.662009
2013-08-08,1868.29,1908.67,1846.19,1852.9,17581707.442641
2013-08-09,1878.88,1898.12,1858.68,1868.29,11128070.582544
2013-08-12,1868.29,1879.84,1851.93,1857.71,7960164.8143658
2013-08-13,1879.84,1896.17,1875.03,1891.38,6672972.7841896
2013-08-14,1919.26,1923.11,1884.66,1923.11,10512705.914085
2013-08-15,1898.12,1911.56,1887.54,1892.34,7896829.9641691
2013-08-16,1861.57,1901,1853.89,1887.54,9223647.0499807
2013-08-19,1879.84,1899.06,1872.14,1899.06,5663978.1525945
2013-08-20,1879.84,1885.58,1850.04,1852.9,8491391.4784196
2013-08-21,1862.53,1877.9,1840.4,1862.53,9387442.6573638
2013-08-22,1843.3,1845.22,1816.38,1832.73,10611506.594219
2013-08-23,1877.9,1910.6,1874.04,1890.4,14806503.239005
2013-08-26,1906.74,1923.11,1899.06,1904.83,7854814.1566967
2013-08-27,1907.72,1985.61,1904.83,1958.67,19960678.152382
2013-08-28,1898.12,1908.67,1875.03,1891.38,15997081.595031
2013-08-29,1912.52,1912.52,1884.66,1893.29,9087717.4518343
2013-08-30,1908.67,1919.26,1888.49,1896.17,9262854.5771677
2013-09-02,1896.17,1905.8,1882.71,1903.88,6346104.214815
2013-09-03,1928.87,1965.4,1927.89,1961.57,10439701.66708
2013-09-04,1959.64,1990.41,1940.42,1979.84,8880658.4700043
2013-09-05,2002.92,2013.48,1981.75,1996.19,9963804.5481634
2013-09-06,2022.16,2050.98,1998.11,2006.75,14244701.649171
2013-09-09,2061.56,2061.56,2005.81,2010.6,10060002.701214
2013-09-10,2058.69,2066.39,2050.98,2052.93,11439024.894519
2013-09-11,2075.04,2076.94,2035.59,2047.15,10182928.697009
2013-09-12,2042.33,2065.39,2011.57,2022.16,9224371.7027206
2013-09-13,2020.22,2032.71,1996.19,2015.42,11015958.172093
2013-09-17,2043.28,2058.69,2025.97,2033.69,8583532.780536
2013-09-18,2055.79,2066.39,2042.33,2050.98,8693356.8139135
2013-09-19,2057.71,2059.64,2029.84,2045.23,9874677.2795341
2013-09-20,2053.86,2061.56,2046.17,2050.03,7017939.6059254
2013-09-24,2025.05,2032.71,1990.41,2016.36,10218496.901711
2013-09-25,2005.81,2015.42,2000.98,2007.7,7306637.443515
2013-09-26,2006.75,2020.22,1965.4,2020.22,8931304.8715347
2013-09-27,2024.06,2034.64,2011.57,2025.05,6214548.6286357
2013-09-30,1991.36,2040.41,1983.66,2017.32,13233210.879953
2013-10-01,2024.06,2025.05,2002.92,2004.82,8058235.8233894
2013-10-02,2011.57,2025.05,1971.19,1979.84,10635739.303015
2013-10-03,1979.84,1987.51,1953.87,1974.06,8634909.8568512
2013-10-04,1951.95,1954.84,1918.28,1939.44,8880447.6984318
2013-10-07,1929.84,1941.37,1900.02,1903.88,8829073.633139
2013-10-08,1873.1,1874.04,1834.63,1849.06,17579005.551816
2013-10-09,1827.9,1854.83,1794.27,1854.83,20729646.117182
2013-10-10,1854.83,1854.83,1812.5,1825.99,16130094.516083
2013-10-11,1840.4,1857.71,1836.56,1845.22,16692519.387568
2013-10-15,1879.84,1893.29,1858.68,1863.49,10654457.826004
2013-10-16,1863.49,1868.29,1849.06,1859.64,6605374.326183
2013-10-17,1875.03,1881.76,1855.78,1863.49,8692316.0038148
2013-10-18,1874.04,1874.04,1845.22,1855.78,9352395.3595488
2013-10-21,1847.14,1854.83,1843.3,1847.14,7988556.7488596
2013-10-22,1859.64,1870.21,1853.89,1860.59,10142266.845972
2013-10-23,1867.33,1870.21,1823.1,1823.1,12206951.045545
2013-10-24,1846.19,1846.19,1780.81,1800.02,17158329.581228
2013-10-25,1793.29,1798.1,1778.84,1779.84,14197172.659566
2013-10-28,1808.67,1857.71,1808.67,1836.56,19347087.979829
2013-10-29,1820.21,1832.73,1814.44,1819.27,8437622.6465933
2013-10-30,1833.68,1842.34,1813.48,1836.56,24887722.60818
2013-10-31,1836.56,1837.53,1800.97,1804.82,9150741.1630429
2013-11-01,1639.45,1657.71,1576.95,1603.87,72764357.841524
2013-11-05,1586.55,1611.57,1560.61,1604.82,24433560.053088
2013-11-06,1588.49,1634.63,1586.55,1624.05,13476046.830708
2013-11-07,1624.05,1639.45,1603.87,1628.86,13046532.505512
2013-11-08,1596.15,1601.93,1575.02,1585.61,13525551.05105
2013-11-11,1586.55,1592.33,1565.41,1577.91,10721120.859698
2013-11-12,1575.97,1649.04,1572.13,1634.63,19077939.707429
2013-11-13,1654.82,1706.75,1639.45,1678.86,21982206.370643
2013-11-14,1703.88,1726.94,1692.34,1717.32,21025627.618113
2013-11-15,1783.68,1794.27,1766.36,1775.01,22135812.678005
2013-11-18,1787.52,1800.02,1767.32,1790.42,12800057.232271
2013-11-19,1802.92,1813.48,1779.84,1813.48,15712330.204218
2013-11-20,1801.94,1807.72,1791.36,1796.17,9737606.5038736
2013-11-21,1786.57,1825.02,1781.75,1821.17,13624039.588522
2013-11-22,1821.17,1826.95,1795.2,1802.92,16561794.843589
2013-11-25,1799.06,1814.44,1791.36,1808.67,8992664.4909945
2013-11-26,1790.42,1792.32,1771.16,1776.97,9566632.6189347
2013-11-27,1764.45,1809.63,1756.75,1797.14,11011071.282633
2013-11-28,1822.15,1829.82,1784.64,1793.29,10569181.655107
2013-11-29,1795.2,1797.14,1774.04,1795.2,8660700.2679355
2013-12-02,1808.67,1832.73,1798.1,1825.02,12284535.057719
2013-12-03,1838.49,1853.89,1832.73,1836.56,12590501.109143
2013-12-04,1816.38,1824.06,1772.15,1774.04,16851117.970177
2013-12-05,1770.22,1789.46,1750.03,1753.87,12533197.336943
2013-12-06,1750.03,1772.15,1738.49,1767.32,10208095.826444
2013-12-09,1791.36,1795.2,1781.75,1790.42,8070403.3651692
2013-12-10,1775.97,1780.81,1753.87,1755.8,10831882.324736
2013-12-11,1751.93,1770.22,1741.37,1752.91,10843424.577518
2013-12-12,1731.75,1750.99,1720.2,1748.11,10598610.385003
2013-12-13,1744.25,1761.57,1732.71,1743.27,12400285.786981
2013-12-16,1735.58,1740.42,1718.3,1725.02,7283445.5448177
2013-12-17,1725.98,1728.88,1692.34,1706.75,10537251.769217
2013-12-18,1698.09,1719.26,1698.09,1711.56,10958446.639343
2013-12-19,1733.67,1758.67,1729.82,1750.03,18094422.340582
2013-12-20,1752.91,1763.49,1748.11,1756.75,11527424.499386
2013-12-24,1764.45,1773.12,1727.9,1734.64,10221512.942546
2013-12-25,1730.79,1737.54,1714.44,1723.09,8760436.372382
2013-12-26,1730.79,1731.75,1713.48,1727.9,8065411.0899227
2013-12-27,1735.58,1738.49,1706.75,1716.37,9920436.7916043
2013-12-30,1737.54,1764.45,1725.98,1755.8,11282091.407333
2014-01-06,1745.23,1759.63,1718.3,1732.71,10518636.624666
2014-01-07,1750.03,1750.03,1723.09,1730.79,7817166.3391464
2014-01-08,1729.82,1756.75,1719.26,1754.83,10589669.655631
2014-01-09,1825.02,1846.19,1798.1,1821.17,39356438.306679
2014-01-10,1798.1,1810.61,1761.57,1764.45,26915488.661313
2014-01-14,1725.98,1734.64,1707.73,1724.07,20526640.975263
2014-01-15,1749.05,1750.03,1727.9,1738.49,10359830.281507
2014-01-16,1748.11,1775.97,1727.9,1734.64,13838900.129558
2014-01-17,1720.2,1723.09,1700.02,1711.56,13477919.686681
2014-01-20,1715.41,1723.09,1694.24,1699.07,10200297.27826
2014-01-21,1697.11,1716.37,1697.11,1702.91,7037800.3101025
2014-01-22,1689.43,1693.28,1672.14,1688.49,13547496.386447
2014-01-23,1726.94,1730.79,1695.22,1696.2,13606876.760474
2014-01-24,1672.14,1717.32,1663.49,1695.22,14209551.976592
2014-01-27,1639.45,1651.95,1635.59,1645.22,12250006.659442
2014-01-28,1610.6,1642.34,1580.79,1600.99,24610358.259147
2014-01-29,1625,1628.86,1611.57,1625,10363471.611341
2014-01-30,1610.6,1610.6,1576.95,1587.51,12263007.25077
2014-01-31,1591.37,1600.99,1547.16,1563.5,12841343.368632
2014-02-03,1541.38,1558.68,1515.41,1520.21,12458211.837157
2014-02-04,1461.56,1494.25,1455.8,1471.17,18822414.304333
2014-02-05,1567.32,1586.55,1508.7,1538.49,22350569.840604
2014-02-06,1541.38,1564.44,1520.21,1561.54,12309286.666053
2014-02-07,1615.4,1641.37,1587.51,1626,34441251.257348
2014-02-10,1645.22,1670.21,1623.12,1636.56,18765420.667447
2014-02-12,1668.3,1700.02,1658.68,1697.11,21556746.889032
2014-02-13,1693.28,1695.22,1646.17,1662.52,13512241.328082
2014-02-14,1675.02,1697.11,1607.72,1637.53,14848207.90749
2014-02-17,1655.8,1658.68,1613.48,1651.95,11653265.164927
2014-02-18,1653.87,1715.41,1653.87,1711.56,15415206.522098
2014-02-19,1691.36,1694.24,1661.57,1680.77,11878629.155994
2014-02-20,1681.76,1690.4,1670.21,1674.06,10196865.716324
2014-02-21,1687.52,1710.6,1680.77,1698.09,14102536.2235
2014-02-24,1696.2,1725.98,1685.59,1706.75,11843579.850831
2014-02-25,1711.56,1716.37,1690.4,1698.09,8891680.8195734
2014-02-26,1697.11,1721.2,1690.4,1696.2,8823873.5973425
2014-02-27,1696.2,1707.73,1677.9,1689.43,6700843.811797
2014-02-28,1716.37,1727.9,1688.49,1711.56,16411827.858712
2014-03-03,1671.18,1694.24,1653.87,1692.34,9509121.0861848
2014-03-04,1666.36,1689.43,1656.74,1678.86,8343919.6274918
2014-03-05,1703.88,1725.02,1696.2,1714.44,10392590.205923
2014-03-06,1719.26,1771.16,1718.3,1754.83,22521127.200768
2014-03-07,1780.81,1791.36,1766.36,1773.12,13657627.544116
2014-03-10,1788.48,1812.5,1777.91,1792.32,17291655.648616
2014-03-11,1787.52,1812.5,1785.59,1795.2,13548225.053884
2014-03-12,1768.29,1787.52,1765.4,1769.26,9945706.2958023
2014-03-13,1770.22,1792.32,1765.4,1768.29,7220525.212047
2014-03-14,1713.48,1725.02,1690.4,1693.28,14555451.211618
2014-03-17,1675.98,1680.77,1638.47,1661.57,10680250.244437
2014-03-18,1686.57,1688.49,1648.09,1653.87,8026723.465948
2014-03-19,1669.26,1688.49,1647.14,1664.43,11037174.840054
2014-03-20,1697.11,1715.41,1670.21,1689.43,17175905.923028
2014-03-24,1745.23,1753.87,1727.9,1728.88,12619931.846387
2014-03-25,1721.2,1774.04,1703.88,1766.36,12802657.752006
2014-03-26,1780.81,1801.94,1779.84,1799.06,16156302.455616
2014-03-27,1767.32,1817.32,1735.58,1808.67,15124738.2033
2014-03-28,1792.32,1831.74,1788.48,1824.06,11690702.210905
2014-03-31,1846.19,1908.67,1845.22,1896.17,30221816.150564
2014-04-01,1916.38,1951.95,1909.64,1933.68,29634534.284959
2014-04-02,1940.42,1950.98,1911.56,1913.49,22739107.161078
2014-04-03,1931.76,1932.73,1914.46,1914.46,9000150.8965159
2014-04-04,1903.88,1932.73,1901.95,1917.32,9676872.1734123
2014-04-07,1901.95,1923.11,1885.58,1911.56,10076228.097602
2014-04-08,1887.54,1906.74,1867.33,1885.58,10617435.297452
2014-04-09,1853.89,1872.14,1803.86,1822.15,15072220.953144
2014-04-10,1855.78,1858.68,1797.14,1806.76,9533768.3124067
2014-04-11,1773.12,1819.27,1764.45,1803.86,12398205.170458
2014-04-14,1785.59,1821.17,1770.22,1798.1,8636466.5554654
2014-04-15,1816.38,1824.06,1800.97,1806.76,7735945.0118353
2014-04-16,1819.27,1849.06,1809.63,1849.06,11775980.38915
2014-04-17,1848.09,1854.83,1823.1,1834.63,8349743.9486127
2014-04-18,1846.19,1859.64,1838.49,1857.71,5636418.2639751
2014-04-21,1856.76,1878.88,1855.78,1857.71,5244551.7563292
2014-04-22,1870.21,1881.76,1824.06,1825.99,9050592.5485187
2014-04-23,1849.06,1854.83,1831.74,1845.22,7235398.6593485
2014-04-24,1850.99,1855.78,1770.22,1787.52,11990530.794872
2014-04-25,1774.04,1796.17,1753.87,1765.4,8044613.9577591
2014-04-28,1750.03,1755.8,1724.07,1745.23,6731731.8839141
2014-04-30,1764.45,1771.16,1718.3,1723.09,7044977.5839842
2014-05-01,1716.37,1747.14,1715.41,1740.42,6133529.0398297
2014-05-02,1675.98,1737.54,1661.57,1730.79,21171432.36627
2014-05-07,1740.42,1743.27,1690.4,1692.34,9128278.9354563
2014-05-08,1702.91,1709.63,1694.24,1698.09,5316622.5863701
2014-05-09,1701.94,1718.3,1695.22,1696.2,6750451.4105771
2014-05-12,1700.02,1705.78,1684.65,1686.57,4843636.1225027
2014-05-13,1714.44,1731.75,1706.75,1717.32,7244031.2607548
2014-05-14,1728.88,1741.37,1711.56,1735.58,7255572.509862
2014-05-15,1633.68,1640.41,1594.25,1629.84,30514467.46065
2014-05-16,1584.64,1588.49,1561.54,1582.7,16386346.579267
2014-05-19,1587.51,1588.49,1550.98,1564.44,10260617.091295
2014-05-20,1572.13,1575.02,1557.7,1562.52,8263631.7171447
2014-05-21,1551.93,1556.75,1526.94,1551.93,10760330.394234
2014-05-22,1574.07,1585.61,1565.41,1581.78,12885230.02473
2014-05-23,1573.1,1582.7,1533.68,1569.26,17534284.842496
2014-05-26,1587.51,1640.41,1586.55,1618.27,12613587.622054
2014-05-27,1608.67,1641.37,1608.67,1620.22,9772238.2805884
2014-05-28,1614.45,1615.4,1582.7,1590.4,12051680.646434
2014-05-29,1582.7,1584.64,1562.52,1573.1,12618577.889952
2014-05-30,1578.86,1586.55,1563.5,1564.44,10359519.142519
2014-06-02,1579.82,1609.63,1576.95,1590.4,12535900.231443
2014-06-03,1600.02,1603.87,1575.97,1579.82,9948204.4407738
2014-06-04,1591.37,1600.02,1583.66,1597.14,6596116.4357782
2014-06-05,1600.02,1614.45,1587.51,1592.33,8002284.0002762
2014-06-06,1589.45,1597.14,1573.1,1579.82,8877953.5681568
2014-06-09,1596.15,1609.63,1589.45,1594.25,6489519.2148087
2014-06-10,1599.04,1605.78,1577.91,1583.66,7079190.8285765
2014-06-11,1583.66,1586.55,1560.61,1572.13,8932656.8206213
2014-06-12,1568.28,1576.95,1559.63,1575.97,6060730.5460265
2014-06-13,1562.52,1584.64,1562.52,1581.78,8027139.9907222
2014-06-16,1590.4,1608.67,1577.91,1584.64,7723670.0769208
2014-06-17,1585.61,1587.51,1570.22,1574.07,8316881.6494329
2014-06-18,1576.95,1584.64,1573.1,1580.79,5366333.5635881
2014-06-19,1593.29,1659.63,1591.37,1639.45,17643901.115323
2014-06-20,1641.37,1649.04,1626.94,1638.47,6586339.6458353
2014-06-23,1660.6,1671.18,1630.8,1649.04,9025527.7938484
2014-06-24,1636.56,1648.09,1626.94,1642.34,5872183.3303094
2014-06-25,1629.84,1650.98,1626.94,1637.53,5615096.2102284
2014-06-26,1643.29,1648.09,1630.8,1637.53,5790753.2387741
2014-06-27,1626,1632.71,1603.87,1614.45,8122611.4836846
2014-06-30,1628.86,1632.71,1610.6,1617.33,5876551.3202315
2014-07-01,1631.73,1653.87,1625,1639.45,8925481.554088
2014-07-02,1664.43,1669.26,1650.02,1654.82,9813942.9490728
